title,image,ingredients,tags,cook_url,recipe_str,recipe_book_title,recipe_book_link
Crema de brócoli,http://www.recetags.com/assets/images/recetas/blog/oEw2/big/xNkt8rls_1.jpg,|500 g de brocoli|1 patata|1 rebanada de pan viejo|Parmesano rallado|Sal|Pimienta|Aceite de Oliva Virgen Extra,"['Primeros platos', 'Fácil', 'Ensaladas, verduras y hortalizas', 'Sopas y Cremas']",http://www.recetags.com/preparacion/xNkt8rls/crema-de-brocoli,500 g de brocoli1 patata1 rebanada de pan viejoParmesano ralladoSalPimientaAceite de Oliva Virgen Extra,Cremas de Verduras,http://www.recetags.com/recetarios/27/recetas-cremas-verduras
Crema de coliflor morada con salmón marinado,http://www.recetags.com/assets/images/recetas/blog/y5Lt/big/O_i0e6g1_1.jpg,|750 gramos de coliflor morada|200 gramos de agua|250 gramos de leche|c/n de sal|25 gramos de Gan Jang|¼ c/c de nuez moscada recién rallada|½ c/c de comino|½ c/c de pimienta negra recién molida|½ c/c de ajo en polvo|25 gramos de aceite de oliva virgen extra|10 15 gramos de aceite de sésamo,"['Primeros platos', 'Fácil', 'Ensaladas, verduras y hortalizas', 'Sopas y Cremas']",http://www.recetags.com/preparacion/O_i0e6g1/crema-de-coliflor-morada-con-salmon-marinado,750 gramos de coliflor morada200 gramos de agua250 gramos de lechec/n de sal25 gramos de Gan Jang¼ c/c de nuez moscada recién rallada½ c/c de comino½ c/c de pimienta negra recién molida½ c/c de ajo en polvo25 gramos de aceite de oliva virgen extra10 15 gramos de aceite de sésamo,Cremas de Verduras,http://www.recetags.com/recetarios/27/recetas-cremas-verduras
Crema de zanahorias y jengibre con anacardos crujientes,http://www.recetags.com/assets/images/recetas/blog/2FBp/big/Pep0H7LQ_1.jpg,|1 kg y medio de zanahoria|45 ml de aceite de oliva virgen extra|1 cebolla|1 cucharadita y media de jengibre fresco picado|1/2 litro de caldo de pollo (o vegetal)|200 ml de yogurt griego (podéis usarlo bajo en grasa)|Sal y pimienta|1 cucharada de anacardos|2 cucharadas de azúcar,"['Primeros platos', 'Fácil', 'Ensaladas, verduras y hortalizas', 'Sopas y Cremas']",http://www.recetags.com/preparacion/Pep0H7LQ/crema-de-zanahorias-y-jengibre-con-anacardos-crujientes,1 kg y medio de zanahoria45 ml de aceite de oliva virgen extra1 cebolla1 cucharadita y media de jengibre fresco picado1/2 litro de caldo de pollo (o vegetal)200 ml de yogurt griego (podéis usarlo bajo en grasa)Sal y pimienta1 cucharada de anacardos2 cucharadas de azúcar,Cremas de Verduras,http://www.recetags.com/recetarios/27/recetas-cremas-verduras
Crema de Guisantes con Mejillones de Galicia,http://www.recetags.com/assets/images/recetas/blog/btHa/big/1FEVASl0_1.jpg,|1kg. de guisantes frescos o congelados|500 ml de caldo enriquecido|50 gr. de queso crema|Sal y pimienta,"['Primeros platos', 'Fácil', 'Ensaladas, verduras y hortalizas', 'Sopas y Cremas']",http://www.recetags.com/preparacion/1FEVASl0/crema-de-guisantes-con-mejillones-de-galicia,1kg. de guisantes frescos o congelados500 ml de caldo enriquecido50 gr. de queso cremaSal y pimienta,Cremas de Verduras,http://www.recetags.com/recetarios/27/recetas-cremas-verduras
Crema de tomate aromática,http://www.recetags.com/assets/images/recetas/blog/8u2p/big/bK4IWi_u_1.jpg,"|2 kg de tomates|2 cebolletas|3 dientes de ajo|1 ramita de apio|Queso fresco batido, en su defecto un yogur griego o natural|Laurel, tomillo y perejil|Aceite de oliva|Sal y pimienta negra molida|Unas hojas de albahaca","['Primeros platos', 'Fácil', 'Ensaladas, verduras y hortalizas', 'Sopas y Cremas']",http://www.recetags.com/preparacion/bK4IWi_u/crema-de-tomate-aromatica,"2 kg de tomates2 cebolletas3 dientes de ajo1 ramita de apioQueso fresco batido, en su defecto un yogur griego o naturalLaurel, tomillo y perejilAceite de olivaSal y pimienta negra molidaUnas hojas de albahaca",Cremas de Verduras,http://www.recetags.com/recetarios/27/recetas-cremas-verduras
Crema de Calabacín,http://www.recetags.com/assets/images/recetas/blog/3S_O/big/rFXxGjOr_1.jpg,"|600 gr. de calabacín|1 cebolla mediana|1 patata mediana|100 ml de nata (podéis sustituirla por leche, incluso por leche de soja)|250 ml de caldo de verduras|Aceite de oliva virgen extra|Sal (al gusto)|Pimienta negra recién molida (opcional)","['Primeros platos', 'Fácil', 'Ensaladas, verduras y hortalizas', 'Sopas y Cremas']",http://www.recetags.com/preparacion/rFXxGjOr/crema-de-calabacin,"600 gr. de calabacín1 cebolla mediana1 patata mediana100 ml de nata (podéis sustituirla por leche, incluso por leche de soja)250 ml de caldo de verdurasAceite de oliva virgen extraSal (al gusto)Pimienta negra recién molida (opcional)",Cremas de Verduras,http://www.recetags.com/recetarios/27/recetas-cremas-verduras
Crema de zanahorias y calabaza caramelizada,http://www.recetags.com/assets/images/recetas/blog/3S_O/big/kt9v8Wcs_1.jpg,"|8 zanahorias|300 g de calabaza|100 ml de aceite de oliva virgen extra|5 patatas (cachelo gallego)|Sal fina y pimienta negra recién molida (al gusto para la crema)|2,5 g de bicarbonato sódico. La punta de un cuchillo.|1 cebolla|1 puerro|1 litro de caldo de ave o verduras. Si no tenéis con agua en la misma medida","['Vegetariana', 'Salado', 'Primeros platos', 'Fácil', 'Ensaladas, verduras y hortalizas', 'Sopas y Cremas']",http://www.recetags.com/preparacion/kt9v8Wcs/crema-de-zanahorias-y-calabaza-caramelizada,"8 zanahorias300 g de calabaza100 ml de aceite de oliva virgen extra5 patatas (cachelo gallego)Sal fina y pimienta negra recién molida (al gusto para la crema)2,5 g de bicarbonato sódico. La punta de un cuchillo.1 cebolla1 puerro1 litro de caldo de ave o verduras. Si no tenéis con agua en la misma medida",Cremas de Verduras,http://www.recetags.com/recetarios/27/recetas-cremas-verduras
"Crema de zanahorias, lentejas y puerro",http://www.recetags.com/assets/images/recetas/blog/YT3H/big/_A8F2h17_1.jpg,"|Ingredientes (4 personas):|2 puerros, limpios, cortados a rodajas|300 grs. zanahorias, peladas y cortadas en rodajas|20 grs. lentejas naranjas|1 l. caldo de pollo (o verduras)|2 3 cebolletas, cortadas en aritos|1 c/s mantequilla|Aceite de oliva|4 c/s creme fraiche|Sal y pimienta","['Salado', 'Primeros platos', 'Fácil', 'Ensaladas, verduras y hortalizas', 'Sopas y Cremas', 'Legumbres y Guisos']",http://www.recetags.com/preparacion/_A8F2h17/crema-de-zanahorias-lentejas-y-puerro,"Ingredientes (4 personas):2 puerros, limpios, cortados a rodajas300 grs. zanahorias, peladas y cortadas en rodajas20 grs. lentejas naranjas1 l. caldo de pollo (o verduras)2 3 cebolletas, cortadas en aritos1 c/s mantequillaAceite de oliva4 c/s creme fraicheSal y pimienta",Cremas de Verduras,http://www.recetags.com/recetarios/27/recetas-cremas-verduras
Crema de pimientos amarillos,http://www.recetags.com/assets/images/recetas/blog/gxdH/big/IoA_4k91_1.jpg,"|4 pimientos amarillos|1 cebolleta|1 puerro|2 patatas pequeñas|600 gr. de caldo de pollo|Sal|Pimienta|AOVE|Un poco de nata para cocinar, unos 50 ml.|Bacon ahumado","['Primeros platos', 'Fácil', 'Ensaladas, verduras y hortalizas', 'Sopas y Cremas']",http://www.recetags.com/preparacion/IoA_4k91/crema-de-pimientos-amarillos,"4 pimientos amarillos1 cebolleta1 puerro2 patatas pequeñas600 gr. de caldo de polloSalPimientaAOVEUn poco de nata para cocinar, unos 50 ml.Bacon ahumado",Cremas de Verduras,http://www.recetags.com/recetarios/27/recetas-cremas-verduras
Crema de espárragos con tellinas,http://www.recetags.com/assets/images/recetas/blog/t25s/big/5tpFm-Rr_1.jpg,|1 manojo de espárragos|2 patatas|200g tellinas o coquinas|1/2 cebolleta|1 diente de ajo|Aceite de oliva virgen extra|Sal,"['Primeros platos', 'Fácil', 'Ensaladas, verduras y hortalizas', 'Sopas y Cremas']",http://www.recetags.com/preparacion/5tpFm-Rr/crema-de-esparragos-con-tellinas,1 manojo de espárragos2 patatas200g tellinas o coquinas1/2 cebolleta1 diente de ajoAceite de oliva virgen extraSal,Cremas de Verduras,http://www.recetags.com/recetarios/27/recetas-cremas-verduras
Crema de champiñones,http://www.recetags.com/assets/images/recetas/blog/gxdH/big/iRZ9WVGq_1.jpg,|250 gr. de champiñones|500 ml. de caldo de pollo|1 cebolla|40 gr. de mantequilla|125 ml. de leche|30 gr. de harina|1 yema de huevo|Sal|Perejil,"['Primeros platos', 'Fácil', 'Ensaladas, verduras y hortalizas', 'Sopas y Cremas']",http://www.recetags.com/preparacion/iRZ9WVGq/crema-de-champinones,250 gr. de champiñones500 ml. de caldo de pollo1 cebolla40 gr. de mantequilla125 ml. de leche30 gr. de harina1 yema de huevoSalPerejil,Cremas de Verduras,http://www.recetags.com/recetarios/27/recetas-cremas-verduras
Crema de calabaza y setas,http://www.recetags.com/assets/images/recetas/blog/JhhB/big/StMdTbLe_1.jpg,|1 taza de setas variadas deshidratadas|300gr de calabaza|1puerro|1 calabacín|5 patatas medianas|1 litro de caldo de verduras suave o agua|Un poco de chalota en trocitos deshidratada|Un poco de trompetas de la muerte deshidratadas|Aceite|Sal|Pimienta|Romero fresco|Tomillo limonero fresco|2 quesitos o dos cucharadas soperas de crème fraîche,"['Primeros platos', 'Fácil', 'Ensaladas, verduras y hortalizas', 'Sopas y Cremas', 'Thermomix']",http://www.recetags.com/preparacion/StMdTbLe/crema-de-calabaza-y-setas,1 taza de setas variadas deshidratadas300gr de calabaza1puerro1 calabacín5 patatas medianas1 litro de caldo de verduras suave o aguaUn poco de chalota en trocitos deshidratadaUn poco de trompetas de la muerte deshidratadasAceiteSalPimientaRomero frescoTomillo limonero fresco2 quesitos o dos cucharadas soperas de crème fraîche,Cremas de Verduras,http://www.recetags.com/recetarios/27/recetas-cremas-verduras
Crema de calabaza,http://www.recetags.com/assets/images/recetas/blog/E9-x/big/kynFQhJI_1.jpg,"|800 g puré de calabaza (yo he utilizado una calabaza entera de 1 kg)|200 ml leche de coco|Caldo vegetal|2 dientes de ajo|1 cebolla mediana|Una pizca de jengibre fresco rallado|Una pizca de nuez moscada|Sal y pimienta blanca|Semillas de calabaza, opcional","['Primeros platos', 'Fácil', 'Ensaladas, verduras y hortalizas', 'Sopas y Cremas']",http://www.recetags.com/preparacion/kynFQhJI/crema-de-calabaza,"800 g puré de calabaza (yo he utilizado una calabaza entera de 1 kg)200 ml leche de cocoCaldo vegetal2 dientes de ajo1 cebolla medianaUna pizca de jengibre fresco ralladoUna pizca de nuez moscadaSal y pimienta blancaSemillas de calabaza, opcional",Cremas de Verduras,http://www.recetags.com/recetarios/27/recetas-cremas-verduras
Crema de berenjenas y curry,http://www.recetags.com/assets/images/recetas/blog/1pER/big/NX3tDv4x_1.jpg,|450 grms de berenjena|1 cebolla|Un pimiento verde|350 ml de caldo de verduras|200 ml de leche|2 dientes de ajo|Un chorrito de aceite|Una pizca de sal|Media cucharadita de curry,"['Primeros platos', 'Fácil', 'Ensaladas, verduras y hortalizas', 'Sopas y Cremas']",http://www.recetags.com/preparacion/NX3tDv4x/crema-de-berenjenas-y-curry,450 grms de berenjena1 cebollaUn pimiento verde350 ml de caldo de verduras200 ml de leche2 dientes de ajoUn chorrito de aceiteUna pizca de salMedia cucharadita de curry,Cremas de Verduras,http://www.recetags.com/recetarios/27/recetas-cremas-verduras
Crema de calabacín,http://www.recetags.com/assets/images/recetas/blog/8u2p/big/KVq-Uctp_1.jpg,|2 kg de calabacines|1 cebolla|1 patata|3 quesitos en porciones|Aceite de oliva|Sal|Pimienta,"['Primeros platos', 'Fácil', 'Ensaladas, verduras y hortalizas', 'Sopas y Cremas']",http://www.recetags.com/preparacion/KVq-Uctp/crema-de-calabacin,2 kg de calabacines1 cebolla1 patata3 quesitos en porcionesAceite de olivaSalPimienta,Cremas de Verduras,http://www.recetags.com/recetarios/27/recetas-cremas-verduras
Lomo con salsa de almendras y ciruelas pasas,http://www.recetags.com/assets/images/recetas/blog/URaG/big/kVPH2iPc_1.jpg,"|8 filetes de lomo|1 puerro hermoso|150 cc. de leche evaporada|3 c/s de almendras granito|7 8 ciruelas pasas|Sal, pimienta negra|Aceite de oliva virgen extra","['Segundos platos', 'Fácil', 'Carnes y Aves', 'Salsas y Guarniciones']",http://www.recetags.com/preparacion/kVPH2iPc/lomo-con-salsa-de-almendras-y-ciruelas-pasas,"8 filetes de lomo1 puerro hermoso150 cc. de leche evaporada3 c/s de almendras granito7 8 ciruelas pasasSal, pimienta negraAceite de oliva virgen extra","Bueno, bonito y barato",http://www.recetags.com/recetarios/31/bueno-bonito-barato
Mejillones en escabeche,http://www.recetags.com/assets/images/recetas/blog/gxdH/big/KvUaF3JO_1.jpg,|300 gr. de mejillones limpios (pesados sin concha)|125 ml. de AOVE Supremo|125 ml. de vinagre de vino blanco|3 hojas de laurel|Un vaso de vino blanco|2 cucharaditas de pimentón dulce|3 dientes de ajo,"['Fácil', 'Pescados y Mariscos', 'Entrantes', 'Picoteo']",http://www.recetags.com/preparacion/KvUaF3JO/mejillones-en-escabeche,300 gr. de mejillones limpios (pesados sin concha)125 ml. de AOVE Supremo125 ml. de vinagre de vino blanco3 hojas de laurelUn vaso de vino blanco2 cucharaditas de pimentón dulce3 dientes de ajo,"Bueno, bonito y barato",http://www.recetags.com/recetarios/31/bueno-bonito-barato
Guiso de cordero con patatas,http://www.recetags.com/assets/images/recetas/blog/3S_O/big/vM69coTg_1.jpg,"|1 Kg de cordero troceado|1 cebolla|2 dientes de ajo|1 tomate|2 zanahorias|100 g. de guisantes|1 Kg. de patatas (las gallegas van estupendas)|3 vasos de caldo de carne|50 ml de brandy ó 250 ml de vino blanco|Aromatizantes: tomillo, perejil y 1 limón|Sal y pimienta negra recién molida (al gusto)","['Segundos platos', 'Media', 'Carnes y Aves', 'Legumbres y Guisos']",http://www.recetags.com/preparacion/vM69coTg/guiso-de-cordero-con-patatas,"1 Kg de cordero troceado1 cebolla2 dientes de ajo1 tomate2 zanahorias100 g. de guisantes1 Kg. de patatas (las gallegas van estupendas)3 vasos de caldo de carne50 ml de brandy ó 250 ml de vino blancoAromatizantes: tomillo, perejil y 1 limónSal y pimienta negra recién molida (al gusto)","Bueno, bonito y barato",http://www.recetags.com/recetarios/31/bueno-bonito-barato
Penne a la Norma,http://www.recetags.com/assets/images/recetas/blog/RWfi/big/k2h3aICv_1.jpg,|200 gr. de pasta (en mi caso Penne)|1 lata grande de tomates enteros en conserva|1 cebolla grande|1 berenjena grande|Aceite de oliva virgen extra|Sal y pimienta|Hojas de Albahaca para decorar|Queso parmesano,"['Primeros platos', 'Fácil', 'Pastas y Pizzas', 'Ensaladas, verduras y hortalizas', 'Italiana']",http://www.recetags.com/preparacion/k2h3aICv/penne-a-la-norma,200 gr. de pasta (en mi caso Penne)1 lata grande de tomates enteros en conserva1 cebolla grande1 berenjena grandeAceite de oliva virgen extraSal y pimientaHojas de Albahaca para decorarQueso parmesano,"Bueno, bonito y barato",http://www.recetags.com/recetarios/31/bueno-bonito-barato
Tarta de queso y yogur natural,http://www.recetags.com/assets/images/recetas/blog/oEw2/big/rO8JeXe__1.jpg,|600 g de queso crema|2 yogures naturales|3 huevos|120 g de azúcar|La ralladura de un limón|Sal|Mantequilla,"['Postre', 'Fácil', 'Tartas y Dulces', 'Huevos y Lácteos', 'Meriendas']",http://www.recetags.com/preparacion/rO8JeXe_/tarta-de-queso-y-yogur-natural,600 g de queso crema2 yogures naturales3 huevos120 g de azúcarLa ralladura de un limónSalMantequilla,"Bueno, bonito y barato",http://www.recetags.com/recetarios/31/bueno-bonito-barato
Tortilla paisana,http://www.recetags.com/assets/images/recetas/blog/wIKF/big/rv9EHsM7_1.jpg,|1 kg. de patata|1 cebolleta fresca|1 calabacín mediano|50 gr. de chorizo|8 huevos ecológicos|Sal|Aceite de oliva suave para cubrir un dedo el fondo de una sartén de unos 22 25 cm.,"['Primeros platos', 'Fácil', 'Ensaladas, verduras y hortalizas', 'Huevos y Lácteos', 'Picoteo']",http://www.recetags.com/preparacion/rv9EHsM7/tortilla-paisana,1 kg. de patata1 cebolleta fresca1 calabacín mediano50 gr. de chorizo8 huevos ecológicosSalAceite de oliva suave para cubrir un dedo el fondo de una sartén de unos 22 25 cm.,"Bueno, bonito y barato",http://www.recetags.com/recetarios/31/bueno-bonito-barato
Patatas a la riojana,http://www.recetags.com/assets/images/recetas/blog/y5Lt/big/8fEKTpOC_1.jpg,|Ingredientes (4 comensales):|1 cebolla|4 6 patatas|4 dientes de ajo|2 3 chorizos frescos (según tamaño)|2 pimientos choriceros rehidratados|Perejil (opcional)|Pimentón dulce|1 hoja de laurel|c/n de agua|Sal y aceite de oliva virgen extra,"['Salado', 'Primeros platos', 'Fácil', 'Ensaladas, verduras y hortalizas', 'Legumbres y Guisos', 'Mediterránea']",http://www.recetags.com/preparacion/8fEKTpOC/patatas-a-la-riojana,Ingredientes (4 comensales):1 cebolla4 6 patatas4 dientes de ajo2 3 chorizos frescos (según tamaño)2 pimientos choriceros rehidratadosPerejil (opcional)Pimentón dulce1 hoja de laurelc/n de aguaSal y aceite de oliva virgen extra,"Bueno, bonito y barato",http://www.recetags.com/recetarios/31/bueno-bonito-barato
Arroz árabe,http://www.recetags.com/assets/images/recetas/blog/3S_O/big/dZU9gsBF_1.jpg,|1 taza de arroz|2 tazas de agua|40 gr. almendras crudas|40 gr. uvas pasas o sultanas|40 gr. fideo grueso|4 cucharadas de aceite de oliva virgen extra|1 diente de ajo|Sal (al gusto),"['Primeros platos', 'Fácil', 'Arroces', 'Asiática']",http://www.recetags.com/preparacion/dZU9gsBF/arroz-arabe,1 taza de arroz2 tazas de agua40 gr. almendras crudas40 gr. uvas pasas o sultanas40 gr. fideo grueso4 cucharadas de aceite de oliva virgen extra1 diente de ajoSal (al gusto),"Bueno, bonito y barato",http://www.recetags.com/recetarios/31/bueno-bonito-barato
Tarta de manzana sueca,http://www.recetags.com/assets/images/recetas/blog/bw7j/big/NsHp4eoW_1.jpg,|3 huevos L|120 ml de leche|300 grs de azúcar|250 grs de harina|2 cucharaditas colmadas de levadura química|50 grs de mantequilla derretida|3 manzanas|Canela en polvo|Azúcar glas para decorar,"['Postre', 'Fácil', 'Bizcochos y Galletas', 'Tartas y Dulces', 'Desayunos', 'Meriendas']",http://www.recetags.com/preparacion/NsHp4eoW/tarta-de-manzana-sueca,3 huevos L120 ml de leche300 grs de azúcar250 grs de harina2 cucharaditas colmadas de levadura química50 grs de mantequilla derretida3 manzanasCanela en polvoAzúcar glas para decorar,"Bueno, bonito y barato",http://www.recetags.com/recetarios/31/bueno-bonito-barato
